ID,agent,choice,outcome,RT,block,group,trialno
250,3,1,1,362.7,3,2,10
250,3,0,0,374.4,3,2,11
250,3,1,1,1089.3,3,2,12
250,3,1,0,755.5,3,2,13
250,3,1,1,742.6,3,2,14
250,3,1,1,2013,3,2,15
250,3,0,0,1914.7,3,2,16
250,1,1,1,1080.7,3,2,1
250,1,1,1,694.5,3,2,2
250,1,0,1,883.7,3,2,3
250,1,0,0,574.8,3,2,4
250,1,0,0,1257.2,3,2,5
250,1,1,1,1406.7,3,2,6
250,1,0,1,593.5,3,2,7
250,1,0,0,1467,3,2,8
250,1,1,1,2011.4,3,2,9
250,1,1,0,1846.7,3,2,10
250,1,1,1,1981.1,3,2,11
250,1,0,0,835.1,3,2,12
250,1,0,1,1555.5,3,2,13
250,1,0,0,1203.7,3,2,14
250,1,1,1,526.5,3,2,15
250,1,1,1,452.4,3,2,16
251,1,1,1,1409.5,1,2,1
251,1,0,1,763.5,1,2,2
251,1,1,1,647.9,1,2,3
251,1,1,1,857.5,1,2,4
251,1,1,1,1336.1,1,2,5
251,1,1,0,832.5,1,2,6
251,1,0,0,1141,1,2,7
251,1,1,1,1360.9,1,2,8
251,1,1,0,950.7,1,2,9
251,1,0,0,1302.5,1,2,10
251,1,1,1,854.5,1,2,11
251,1,1,1,984,1,2,12
251,1,1,0,741.7,1,2,13
251,1,1,1,518.3,1,2,14
251,1,1,1,873.4,1,2,15
251,1,1,1,976.6,1,2,16
251,2,,,,1,2,1
251,2,0,0,1381.3,1,2,2
251,2,1,0,554,1,2,3
251,2,0,0,1009,1,2,4
251,2,1,1,1207.1,1,2,5
251,2,1,1,1117,1,2,6
251,2,0,1,1444.5,1,2,7
251,2,0,0,549.3,1,2,8
251,2,0,0,1311.6,1,2,9
251,2,1,0,527.5,1,2,10
251,2,0,0,1323,1,2,11
251,2,0,0,645.7,1,2,12
251,2,0,1,489.4,1,2,13
251,2,0,0,502.4,1,2,14
251,2,0,0,539.4,1,2,15
251,2,1,1,805,1,2,16
251,3,0,0,2428.1,1,2,1
251,3,1,1,529.8,1,2,2
251,3,1,1,1131.4,1,2,3
251,3,1,0,480.9,1,2,4
251,3,1,1,1457,1,2,5
251,3,1,0,569.3,1,2,6
251,3,0,0,629.3,1,2,7
251,3,1,1,380,1,2,8
251,3,1,0,1140.5,1,2,9
251,3,1,1,504.2,1,2,10
251,3,1,1,785,1,2,11
251,3,1,1,638.4,1,2,12
251,3,1,1,731,1,2,13
251,3,0,1,1518.9,1,2,14
251,3,0,0,1779.7,1,2,15
251,3,0,0,607.6,1,2,16
251,2,0,0,98.5,2,2,1
251,2,0,1,532.1,2,2,2
251,2,0,0,539,2,2,3
251,2,1,1,645.4,2,2,4
251,2,1,1,1172.3,2,2,5
251,2,0,1,1475.7,2,2,6
251,2,0,0,790,2,2,7
251,2,0,0,772.8,2,2,8
251,2,0,1,433.8,2,2,9
251,2,1,1,729.2,2,2,10
251,2,0,0,481.1,2,2,11
251,2,0,0,826.4,2,2,12
251,2,1,0,805.9,2,2,13
251,2,0,0,597.5,2,2,14
251,2,0,0,537.9,2,2,15
251,2,0,0,942.7,2,2,16
251,1,0,0,567.3,2,2,1
251,1,0,0,517.1,2,2,2
251,1,0,0,989.1,2,2,3
251,1,1,0,592.4,2,2,4
251,1,0,0,606.7,2,2,5
251,1,0,1,525.1,2,2,6
251,1,0,0,456.2,2,2,7
251,1,0,0,525.4,2,2,8
251,1,1,0,387.3,2,2,9
251,1,1,1,360.4,2,2,10
251,1,0,0,362.2,2,2,11
251,1,0,0,453.9,2,2,12
251,1,1,1,633.5,2,2,13
251,1,0,1,855,2,2,14
251,1,1,1,650.9,2,2,15
251,1,0,0,640.8,2,2,16
251,3,1,1,492.9,2,2,1
251,3,1,1,698.1,2,2,2
251,3,0,1,646.6,2,2,3
251,3,0,0,474,2,2,4
251,3,0,0,653,2,2,5
251,3,1,1,930.4,2,2,6
251,3,1,0,875.8,2,2,7
251,3,0,0,999.7,2,2,8
251,3,1,1,489.1,2,2,9
251,3,1,0,508.2,2,2,10
251,3,0,0,462.8,2,2,11
251,3,0,0,985.2,2,2,12
251,3,1,0,642.8,2,2,13
251,3,1,1,426.1,2,2,14
251,3,0,0,659.1,2,2,15
251,3,0,0,462.6,2,2,16
251,2,1,1,402.5,3,2,1
251,2,1,1,1544.6,3,2,2
251,2,0,0,578.6,3,2,3
251,2,1,0,502.4,3,2,4
251,2,0,0,1005.8,3,2,5
251,2,1,0,453.5,3,2,6
251,2,1,1,523.5,3,2,7
251,2,0,0,664.3,3,2,8
251,2,1,0,480.4,3,2,9
251,2,0,0,400.1,3,2,10
251,2,0,0,748.6,3,2,11
251,2,0,0,483.5,3,2,12
251,2,0,0,448.7,3,2,13
251,2,0,1,532.9,3,2,14
251,2,1,1,929.5,3,2,15
251,2,0,0,522.8,3,2,16
251,3,0,0,607.2,3,2,1
251,3,0,1,556.1,3,2,2
251,3,0,0,491.3,3,2,3
251,3,1,1,1150.7,3,2,4
251,3,1,1,2650.5,3,2,5
251,3,0,1,576.1,3,2,6
251,3,0,0,538.2,3,2,7
251,3,1,1,1269.6,3,2,8
251,3,0,1,514.2,3,2,9
251,3,1,1,571.9,3,2,10
251,3,0,0,608,3,2,11
251,3,1,1,790.4,3,2,12
251,3,,,,3,2,13
251,3,1,1,922.3,3,2,14
251,3,0,0,554.3,3,2,15
251,3,1,1,887.6,3,2,16
251,1,1,1,603,3,2,1
251,1,0,0,648.6,3,2,2
251,1,0,1,551.2,3,2,3
251,1,0,0,443,3,2,4
251,1,0,0,485.1,3,2,5
251,1,1,1,1019.5,3,2,6
251,1,1,0,588.9,3,2,7
251,1,1,1,552.1,3,2,8
251,1,1,1,546.9,3,2,9
251,1,0,1,828.9,3,2,10
251,1,0,0,1166.2,3,2,11
251,1,0,0,555.4,3,2,12
251,1,1,0,793,3,2,13
251,1,0,0,461.1,3,2,14
251,1,1,1,510.6,3,2,15
251,1,0,0,1223.1,3,2,16
252,2,1,1,1615.3,1,2,1
252,2,1,0,780.6,1,2,2
252,2,1,1,742.8,1,2,3
252,2,1,1,412.2,1,2,4
252,2,0,0,1204,1,2,5
252,2,0,1,887.6,1,2,6
252,2,1,1,755.6,1,2,7
252,2,1,1,1296.9,1,2,8
252,2,0,1,1135.7,1,2,9
252,2,1,1,1620.4,1,2,10
252,2,1,1,1362.9,1,2,11
252,2,0,0,954.9,1,2,12
252,2,0,1,541,1,2,13
252,2,0,0,1540.3,1,2,14
252,2,1,1,583.6,1,2,15
252,2,1,1,530.6,1,2,16
252,1,0,0,1896.8,1,2,1
252,1,0,1,825.4,1,2,2
252,1,0,0,1192.8,1,2,3
252,1,1,1,1543.4,1,2,4
252,1,0,0,455.4,1,2,5
252,1,0,1,846.4,1,2,6
252,1,0,0,627.2,1,2,7
252,1,1,1,1646,1,2,8
252,1,0,1,553.9,1,2,9
252,1,0,0,1107.6,1,2,10
252,1,1,1,1304.2,1,2,11
252,1,0,0,474.2,1,2,12
252,1,0,1,637.7,1,2,13
252,1,0,0,2190.6,1,2,14
252,1,0,0,1079.9,1,2,15
252,1,1,1,439.3,1,2,16
252,3,0,0,1571.8,1,2,1
252,3,0,0,1623.2,1,2,2
252,3,0,0,683.1,1,2,3
252,3,1,0,718.6,1,2,4
252,3,1,1,1031,1,2,5
252,3,1,0,1665.3,1,2,6
252,3,0,0,726.3,1,2,7
252,3,1,1,1882.4,1,2,8
252,3,1,0,1120.1,1,2,9
252,3,1,1,568.7,1,2,10
252,3,0,0,938.4,1,2,11
252,3,1,1,753.6,1,2,12
252,3,1,1,741.5,1,2,13
252,3,0,1,650.7,1,2,14
252,3,1,1,1365.4,1,2,15
252,3,1,1,398.1,1,2,16
252,1,0,0,1158.7,2,2,1
252,1,0,0,1050.9,2,2,2
252,1,0,0,831.5,2,2,3
252,1,0,1,687,2,2,4
252,1,1,1,1052,2,2,5
252,1,1,0,616.4,2,2,6
252,1,1,1,323.7,2,2,7
252,1,1,1,459,2,2,8
252,1,0,1,940.5,2,2,9
252,1,1,1,1777.9,2,2,10
252,1,1,1,605.1,2,2,11
252,1,0,0,1002.1,2,2,12
252,1,0,0,603.1,2,2,13
252,1,0,1,1131.2,2,2,14
252,1,0,0,420.1,2,2,15
252,1,0,0,700.5,2,2,16
252,3,0,0,2283.7,2,2,1
252,3,0,0,732,2,2,2
252,3,0,1,906.3,2,2,3
252,3,0,0,1084.7,2,2,4
252,3,1,1,1030.9,2,2,5
252,3,1,1,1196.3,2,2,6
252,3,1,0,902.1,2,2,7
252,3,1,1,878.5,2,2,8
252,3,1,1,1483.4,2,2,9
252,3,0,1,1425.8,2,2,10
252,3,0,0,664.9,2,2,11
252,3,1,1,1005.6,2,2,12
252,3,1,0,552.4,2,2,13
252,3,0,0,642.6,2,2,14
252,3,0,0,860,2,2,15
252,3,0,0,1624,2,2,16
252,2,1,1,1618.2,2,2,1
252,2,1,1,923.3,2,2,2
252,2,1,1,892.4,2,2,3
252,2,0,1,2141.8,2,2,4
252,2,0,0,1228.1,2,2,5
252,2,0,1,1459.9,2,2,6
252,2,1,1,967.4,2,2,7
252,2,1,1,1152.1,2,2,8
252,2,0,1,1937.4,2,2,9
252,2,0,0,1160,2,2,10
252,2,1,1,1459.1,2,2,11
252,2,1,1,1375.4,2,2,12
252,2,0,0,741.8,2,2,13
252,2,1,0,1360.1,2,2,14
252,2,0,0,949.4,2,2,15
252,2,1,1,971.1,2,2,16
252,1,1,1,1195.6,3,2,1
252,1,1,1,580,3,2,2
252,1,0,1,1051.8,3,2,3
252,1,0,0,871,3,2,4
252,1,0,0,1056.3,3,2,5
252,1,1,1,741.7,3,2,6
252,1,1,0,999.8,3,2,7
252,1,0,0,1661.6,3,2,8
252,1,0,0,1603,3,2,9
252,1,0,1,860.7,3,2,10
252,1,1,1,1439.1,3,2,11
252,1,1,1,2079.4,3,2,12
252,1,1,0,539.4,3,2,13
252,1,1,1,1293.5,3,2,14
252,1,0,0,997.3,3,2,15
252,1,0,0,1431.5,3,2,16
252,2,0,0,835.3,3,2,1
252,2,0,0,761.1,3,2,2
252,2,0,1,1113.3,3,2,3
252,2,0,0,608.5,3,2,4
252,2,1,1,1528.2,3,2,5
252,2,0,0,841.7,3,2,6
252,2,0,1,1386,3,2,7
252,2,0,0,1257.5,3,2,8
252,2,0,0,951.9,3,2,9
252,2,1,0,255.4,3,2,10
252,2,1,1,787.9,3,2,11
252,2,0,0,761,3,2,12
252,2,0,1,422.7,3,2,13
252,2,1,1,1218.9,3,2,14
252,2,1,1,1098.3,3,2,15
252,2,1,1,1575.6,3,2,16
252,3,1,1,1997.6,3,2,1
252,3,0,1,1031.7,3,2,2
252,3,1,1,997.5,3,2,3
252,3,1,1,2085.4,3,2,4
252,3,1,1,2693.6,3,2,5
252,3,0,1,460.8,3,2,6
252,3,1,1,1311.6,3,2,7
252,3,1,1,514.1,3,2,8
252,3,0,1,1496.1,3,2,9
252,3,0,0,1102.3,3,2,10
252,3,0,0,1573.4,3,2,11
252,3,0,0,590.8,3,2,12
252,3,0,1,919.2,3,2,13
252,3,0,0,1240.3,3,2,14
252,3,0,0,881.7,3,2,15
252,3,1,1,1963.3,3,2,16
253,3,,,,1,2,1
253,3,0,0,1850.5,1,2,2
253,3,1,0,1773,1,2,3
253,3,1,1,2000.7,1,2,4
253,3,1,1,2515.3,1,2,5
253,3,1,1,1326.5,1,2,6
253,3,1,0,993.3,1,2,7
253,3,1,1,2112.9,1,2,8
253,3,1,1,1310.6,1,2,9
253,3,1,0,1084.1,1,2,10
253,3,1,1,1202.1,1,2,11
253,3,1,1,1111.5,1,2,12
253,3,1,0,1142.4,1,2,13
253,3,1,1,910.3,1,2,14
253,3,1,1,815.4,1,2,15
253,3,1,1,1354.4,1,2,16
253,2,,,,1,2,1
253,2,0,1,1211.1,1,2,2
253,2,0,0,1125,1,2,3
253,2,0,0,700.9,1,2,4
253,2,0,0,1273.2,1,2,5
253,2,1,0,1174.7,1,2,6
253,2,1,1,1403.2,1,2,7
253,2,1,1,928,1,2,8
253,2,1,0,930.9,1,2,9
253,2,1,1,1012.5,1,2,10
253,2,1,1,1028.2,1,2,11
253,2,1,1,665.3,1,2,12
253,2,1,0,550.1,1,2,13
253,2,1,1,1330.3,1,2,14
253,2,1,1,1225.5,1,2,15
253,2,1,1,1380.7,1,2,16
253,1,1,1,2532.7,1,2,1
253,1,1,1,1182.4,1,2,2
253,1,1,1,688.3,1,2,3
253,1,1,0,1411.3,1,2,4
253,1,0,0,1375.9,1,2,5
253,1,0,1,1339.7,1,2,6
253,1,0,0,1520.2,1,2,7
253,1,0,0,1625,1,2,8
253,1,0,1,1728.3,1,2,9
253,1,0,0,1354.8,1,2,10
253,1,0,0,1323.8,1,2,11
253,1,1,1,1610.6,1,2,12
253,1,1,1,2345.2,1,2,13
253,1,1,0,1970.2,1,2,14
253,1,1,1,1216.5,1,2,15
253,1,1,1,1346,1,2,16
253,3,0,0,2143.9,2,2,1
253,3,0,1,1400.2,2,2,2
253,3,0,0,1282,2,2,3
253,3,0,0,1139.2,2,2,4
253,3,1,1,1096,2,2,5
253,3,1,0,1306.7,2,2,6
253,3,1,1,1807.2,2,2,7
253,3,1,1,1104.2,2,2,8
253,3,1,0,1044.1,2,2,9
253,3,1,1,1347.2,2,2,10
253,3,1,1,1572.3,2,2,11
253,3,1,1,1690.7,2,2,12
253,3,1,0,766.4,2,2,13
253,3,1,1,1084.1,2,2,14
253,3,1,1,1236.3,2,2,15
253,3,1,1,1629.8,2,2,16
253,1,1,1,2069.7,2,2,1
253,1,1,1,2275.9,2,2,2
253,1,1,0,1352,2,2,3
253,1,0,0,1699.4,2,2,4
253,1,0,0,1404.9,2,2,5
253,1,0,0,1707,2,2,6
253,1,1,0,1062.9,2,2,7
253,1,1,1,2547.6,2,2,8
253,1,1,1,1179.5,2,2,9
253,1,1,0,950.7,2,2,10
253,1,0,0,757.4,2,2,11
253,1,0,0,1338.2,2,2,12
253,1,0,1,1161.3,2,2,13
253,1,0,0,1547.7,2,2,14
253,1,0,0,1264.9,2,2,15
253,1,0,0,1157,2,2,16
253,3,1,1,2224.6,3,2,1
253,3,1,1,1369.3,3,2,2
253,3,1,1,716.2,3,2,3
253,3,0,1,1109.4,3,2,4
253,3,0,0,757.7,3,2,5
253,3,0,1,1584.1,3,2,6
253,3,0,0,1200.7,3,2,7
253,3,0,0,1976,3,2,8
253,3,1,0,975.9,3,2,9
253,3,1,1,1828.8,3,2,10
253,3,0,0,2198.6,3,2,11
253,3,0,0,1942.8,3,2,12
253,3,0,0,1498.1,3,2,13
253,3,0,1,2031.6,3,2,14
253,3,0,0,1568.7,3,2,15
253,3,1,1,1703,3,2,16
253,2,,,,2,2,1
253,2,1,1,1275.6,2,2,2
253,2,1,1,1150.6,2,2,3
253,2,1,0,1272.8,2,2,4
253,2,1,1,1284,2,2,5
253,2,1,0,1224.5,2,2,6
253,2,1,1,826.1,2,2,7
253,2,1,1,1287.7,2,2,8
253,2,1,0,1170.8,2,2,9
253,2,1,1,1783.4,2,2,10
253,2,1,1,1167.8,2,2,11
253,2,1,1,1059.8,2,2,12
253,2,1,1,734.2,2,2,13
253,2,1,0,1032.9,2,2,14
253,2,1,1,1560,2,2,15
253,2,1,1,995,2,2,16
253,1,0,0,2221.9,3,2,1
253,1,1,0,1418.8,3,2,2
253,1,1,1,1559,3,2,3
253,1,1,1,942.7,3,2,4
253,1,1,1,1280.5,3,2,5
253,1,1,0,1227.8,3,2,6
253,1,1,1,2681.4,3,2,7
253,1,1,1,1674.4,3,2,8
253,1,1,0,541,3,2,9
253,1,1,1,1257,3,2,10
253,1,1,1,921.6,3,2,11
253,1,1,1,623.5,3,2,12
253,1,1,0,765.8,3,2,13
253,1,1,1,1033.4,3,2,14
253,1,1,1,942.6,3,2,15
253,1,,,,3,2,16
253,2,1,1,1477.3,3,2,1
253,2,1,1,1011.7,3,2,2
253,2,1,0,999.2,3,2,3
253,2,1,1,905.7,3,2,4
253,2,1,1,1123.7,3,2,5
253,2,1,1,912.3,3,2,6
253,2,1,0,1130.3,3,2,7
253,2,1,1,991.8,3,2,8
253,2,1,1,861.9,3,2,9
253,2,1,0,671.9,3,2,10
253,2,1,1,1305.7,3,2,11
253,2,1,1,1560.2,3,2,12
253,2,1,0,1060.2,3,2,13
253,2,1,1,1064.9,3,2,14
253,2,1,1,1097.2,3,2,15
253,2,1,1,1265,3,2,16
254,3,1,1,2820.4,1,2,1
254,3,1,1,1707.2,1,2,2
254,3,1,0,781.3,1,2,3
254,3,0,0,1209.5,1,2,4
254,3,0,0,792,1,2,5
254,3,0,0,975.2,1,2,6
254,3,1,0,464.2,1,2,7
254,3,1,1,862.7,1,2,8
254,3,1,1,696,1,2,9
254,3,1,0,768,1,2,10
254,3,1,1,646.1,1,2,11
254,3,1,1,671.5,1,2,12
254,3,1,0,883.3,1,2,13
254,3,1,1,568.6,1,2,14
254,3,1,1,726.4,1,2,15
254,3,1,1,946.9,1,2,16
254,2,1,1,1908.3,1,2,1
254,2,0,1,2365.3,1,2,2
254,2,1,1,566.1,1,2,3
254,2,1,1,620,1,2,4
254,2,0,0,2809.9,1,2,5
254,2,0,1,629.6,1,2,6
254,2,0,0,1100.6,1,2,7
254,2,0,0,729.1,1,2,8
254,2,0,1,548.4,1,2,9
254,2,1,1,430.6,1,2,10
254,2,0,0,1044.6,1,2,11
254,2,1,1,1271.1,1,2,12
254,2,0,1,640.2,1,2,13
254,2,0,0,2180.8,1,2,14
254,2,1,1,484.4,1,2,15
254,2,0,0,932.8,1,2,16
254,1,1,1,2595.4,1,2,1
254,1,1,1,1233.8,1,2,2
254,1,1,1,817.8,1,2,3
254,1,1,0,863,1,2,4
254,1,1,1,797.5,1,2,5
254,1,1,0,1085,1,2,6
254,1,1,1,741.6,1,2,7
254,1,1,1,908.9,1,2,8
254,1,1,0,845.1,1,2,9
254,1,1,1,781.1,1,2,10
254,1,1,1,813.5,1,2,11
254,1,1,1,882.1,1,2,12
254,1,1,1,776.1,1,2,13
254,1,1,0,709.9,1,2,14
254,1,1,1,927,1,2,15
254,1,1,1,1069,1,2,16
254,3,0,0,1873.1,2,2,1
254,3,1,0,1518.1,2,2,2
254,3,1,1,1094.4,2,2,3
254,3,1,1,689.1,2,2,4
254,3,1,1,729.9,2,2,5
254,3,1,0,553.4,2,2,6
254,3,1,1,810.6,2,2,7
254,3,1,1,695.3,2,2,8
254,3,1,0,495.9,2,2,9
254,3,1,1,544,2,2,10
254,3,1,1,764.6,2,2,11
254,3,1,1,462.7,2,2,12
254,3,1,0,717.1,2,2,13
254,3,1,1,791.6,2,2,14
254,3,1,1,529.2,2,2,15
254,3,1,1,874.4,2,2,16
254,1,0,0,1920.4,2,2,1
254,1,0,0,868.9,2,2,2
254,1,1,0,851.1,2,2,3
254,1,1,1,956.5,2,2,4
254,1,1,1,704.4,2,2,5
254,1,1,1,707.2,2,2,6
254,1,1,0,647.4,2,2,7
254,1,1,1,877.5,2,2,8
254,1,1,1,817.8,2,2,9
254,1,1,0,443.4,2,2,10
254,1,0,0,532.2,2,2,11
254,1,1,1,693.2,2,2,12
254,1,1,0,701.9,2,2,13
254,1,1,1,782.3,2,2,14
254,1,1,1,587,2,2,15
254,1,1,1,698.3,2,2,16
254,3,1,1,1762.3,3,2,1
254,3,1,1,636.1,3,2,2
254,3,1,1,772.6,3,2,3
254,3,1,0,677.9,3,2,4
254,3,1,1,727.7,3,2,5
254,3,1,0,707.9,3,2,6
254,3,1,1,733.6,3,2,7
254,3,1,1,675.8,3,2,8
254,3,1,0,616.9,3,2,9
254,3,1,1,1066.3,3,2,10
254,3,1,1,683,3,2,11
254,3,1,1,621,3,2,12
254,3,1,1,698.5,3,2,13
254,3,1,0,791.5,3,2,14
254,3,1,1,663.6,3,2,15
254,3,1,1,736.3,3,2,16
254,2,1,1,1667.4,2,2,1
254,2,1,1,741.6,2,2,2
254,2,1,1,760.2,2,2,3
254,2,1,0,1174.8,2,2,4
254,2,1,1,724.1,2,2,5
254,2,1,0,950.3,2,2,6
254,2,1,1,533.6,2,2,7
254,2,1,1,806.1,2,2,8
254,2,1,0,1196.4,2,2,9
254,2,1,1,616.1,2,2,10
254,2,1,1,785.2,2,2,11
254,2,1,1,639.3,2,2,12
254,2,1,1,711.3,2,2,13
254,2,1,0,712.6,2,2,14
254,2,1,1,788.1,2,2,15
254,2,1,1,711.7,2,2,16
254,1,0,0,1213.8,3,2,1
254,1,1,0,968.6,3,2,2
254,1,1,1,710.6,3,2,3
254,1,1,1,763.4,3,2,4
254,1,1,1,558,3,2,5
254,1,1,0,950.2,3,2,6
254,1,1,1,843.9,3,2,7
254,1,1,1,656.3,3,2,8
254,1,1,0,879,3,2,9
254,1,1,1,671.9,3,2,10
254,1,1,1,759.5,3,2,11
254,1,1,1,656.8,3,2,12
254,1,1,0,689.5,3,2,13
254,1,1,1,769.4,3,2,14
254,1,1,1,794.8,3,2,15
254,1,1,1,741.5,3,2,16
254,2,0,0,894.1,3,2,1
254,2,0,0,632.8,3,2,2
254,2,1,0,1579.1,3,2,3
254,2,1,1,678.6,3,2,4
254,2,1,1,528.2,3,2,5
254,2,1,1,569.5,3,2,6
254,2,1,0,715.9,3,2,7
254,2,1,1,508.4,3,2,8
254,2,1,1,801.8,3,2,9
254,2,1,0,576.5,3,2,10
254,2,1,1,741.5,3,2,11
254,2,1,1,767.7,3,2,12
254,2,1,0,474.7,3,2,13
254,2,1,1,435.3,3,2,14
254,2,1,1,552.7,3,2,15
254,2,1,1,402.5,3,2,16
255,2,0,0,2363.4,1,2,1
255,2,0,1,2067,1,2,2
255,2,0,0,807,1,2,3
255,2,1,1,1219.4,1,2,4
255,2,0,0,1327.7,1,2,5
255,2,0,1,1235.4,1,2,6
255,2,,,,1,2,7
255,2,1,1,853.4,1,2,8
255,2,1,0,902.1,1,2,9
255,2,1,1,728.6,1,2,10
255,2,1,1,1594.9,1,2,11
255,2,1,1,823.3,1,2,12
255,2,1,0,704.1,1,2,13
255,2,1,1,1042.7,1,2,14
255,2,1,1,1883.7,1,2,15
255,2,1,1,2679.5,1,2,16
255,1,0,0,2934.3,1,2,1
255,1,0,1,770.9,1,2,2
255,1,0,0,497.5,1,2,3
255,1,0,0,2688.5,1,2,4
255,1,0,0,494.2,1,2,5
255,1,0,1,739.2,1,2,6
255,1,0,0,793.9,1,2,7
255,1,1,1,2053.9,1,2,8
255,1,1,0,1547.8,1,2,9
255,1,1,1,512.3,1,2,10
255,1,1,1,531.5,1,2,11
255,1,0,0,1861.4,1,2,12
255,1,0,1,538.9,1,2,13
255,1,1,1,2166.5,1,2,14
255,1,0,0,2287.5,1,2,15
255,1,1,1,1883.8,1,2,16
255,3,0,0,861.3,1,2,1
255,3,0,0,1011.5,1,2,2
255,3,0,0,1360.5,1,2,3
255,3,0,1,1085.8,1,2,4
255,3,0,0,1202.7,1,2,5
255,3,0,1,1812.3,1,2,6
255,3,0,0,730.9,1,2,7
255,3,0,0,2080.8,1,2,8
255,3,1,0,1859.3,1,2,9
255,3,1,1,1849.4,1,2,10
255,3,0,0,1559.8,1,2,11
255,3,0,0,1794.6,1,2,12
255,3,1,1,1834.1,1,2,13
255,3,0,1,2754.8,1,2,14
255,3,0,0,2649.4,1,2,15
255,3,0,0,1189.6,1,2,16
255,1,0,0,1731.6,2,2,1
255,1,0,0,1010.5,2,2,2
255,1,0,0,719.4,2,2,3
255,1,0,1,1244.1,2,2,4
255,1,0,0,749.7,2,2,5
255,1,1,0,1165,2,2,6
255,1,1,1,1176.6,2,2,7
255,1,0,0,1963.9,2,2,8
255,1,,,,2,2,9
255,1,1,1,1224,2,2,10
255,1,1,1,1801.2,2,2,11
255,1,1,1,2482.1,2,2,12
255,1,1,1,2092,2,2,13
255,1,0,1,2361.2,2,2,14
255,1,,,,2,2,15
255,1,1,1,1072.5,2,2,16
255,3,1,1,1741.1,2,2,1
255,3,1,1,1163.8,2,2,2
255,3,0,1,610.8,2,2,3
255,3,0,0,2404,2,2,4
255,3,0,0,1638,2,2,5
255,3,,,,2,2,6
255,3,1,0,588.1,2,2,7
255,3,1,1,1302.3,2,2,8
255,3,1,1,685.5,2,2,9
255,3,0,1,1252.6,2,2,10
255,3,0,0,1070.3,2,2,11
255,3,1,1,1267,2,2,12
255,3,0,1,2153,2,2,13
255,3,0,0,1812.2,2,2,14
255,3,1,1,597.5,2,2,15
255,3,0,0,1426.5,2,2,16
255,2,1,1,1719.7,2,2,1
255,2,1,1,1104.5,2,2,2
255,2,0,0,1579.3,2,2,3
255,2,1,0,1301.6,2,2,4
255,2,1,1,741.1,2,2,5
255,2,1,0,670.8,2,2,6
255,2,0,0,633.9,2,2,7
255,2,0,0,851.5,2,2,8
255,2,0,1,1483.4,2,2,9
255,2,1,1,1550.1,2,2,10
255,2,1,1,2489.4,2,2,11
255,2,0,0,1306.5,2,2,12
255,2,1,1,1863.3,2,2,13
255,2,0,1,1899.8,2,2,14
255,2,1,1,1630.3,2,2,15
255,2,0,0,2612.2,2,2,16
255,1,0,0,2123.7,3,2,1
255,1,0,0,753.2,3,2,2
255,1,0,1,845.7,3,2,3
255,1,0,0,600.7,3,2,4
255,1,0,0,810.1,3,2,5
255,1,0,0,811.8,3,2,6
255,1,0,1,768,3,2,7
255,1,0,0,651.3,3,2,8
255,1,1,1,1409.2,3,2,9
255,1,1,0,748.9,3,2,10
255,1,1,1,1405.1,3,2,11
255,1,0,0,1821.6,3,2,12
255,1,0,1,2168.7,3,2,13
255,1,0,0,1010.8,3,2,14
255,1,1,1,801.5,3,2,15
255,1,0,0,1865.9,3,2,16
255,2,0,0,1233.3,3,2,1
255,2,0,0,876.9,3,2,2
255,2,0,1,772.9,3,2,3
255,2,0,0,621.4,3,2,4
255,2,0,0,791.8,3,2,5
255,2,0,0,880.2,3,2,6
255,2,0,1,908.6,3,2,7
255,2,0,0,874.5,3,2,8
255,2,1,1,789.7,3,2,9
255,2,1,0,1003,3,2,10
255,2,1,1,1633.5,3,2,11
255,2,1,1,1669.5,3,2,12
255,2,1,0,782.1,3,2,13
255,2,0,0,760.6,3,2,14
255,2,0,0,1663.2,3,2,15
255,2,0,0,959.5,3,2,16
255,3,1,1,1141.8,3,2,1
255,3,1,0,724.8,3,2,2
255,3,1,1,573.6,3,2,3
255,3,0,0,1846.5,3,2,4
255,3,0,0,1316.3,3,2,5
255,3,0,1,2103.1,3,2,6
255,3,0,0,627,3,2,7
255,3,0,0,672.3,3,2,8
255,3,0,1,639.7,3,2,9
255,3,1,1,1730,3,2,10
255,3,1,1,526.4,3,2,11
255,3,0,0,1419.6,3,2,12
255,3,1,0,1401.3,3,2,13
255,3,0,0,1202.6,3,2,14
255,3,0,0,949,3,2,15
255,3,0,0,1497.9,3,2,16
256,3,0,0,1880.7,1,2,1
256,3,0,0,1327.2,1,2,2
256,3,1,0,834.6,1,2,3
256,3,1,1,1289.9,1,2,4
256,3,0,0,1313.7,1,2,5
256,3,0,0,1914.9,1,2,6
256,3,1,0,978,1,2,7
256,3,1,1,1145.4,1,2,8
256,3,0,0,1167.9,1,2,9
256,3,1,0,1329.4,1,2,10
256,3,1,1,1840.1,1,2,11
256,3,0,0,1913.2,1,2,12
256,3,0,1,1392.9,1,2,13
256,3,1,1,1382.6,1,2,14
256,3,,,,1,2,15
256,3,,,,1,2,16
256,2,0,0,1340.1,1,2,1
256,2,0,1,1137.8,1,2,2
256,2,1,1,1067.7,1,2,3
256,2,1,1,760.8,1,2,4
256,2,0,0,1400.6,1,2,5
256,2,1,0,839.5,1,2,6
256,2,1,1,1666.9,1,2,7
256,2,1,1,748.9,1,2,8
256,2,0,1,857.3,1,2,9
256,2,1,1,1392,1,2,10
